name,index,day,middle,lower16,upper84,rep
o2,25,2,12553.345245094737,12542.81064705892,12564.73829012892,4
o2,26,2,12484.845771144124,12474.266419940916,12494.199380531521,4
o2,27,2,12608.479839734946,12598.836469982916,12617.409319286944,4
o2,28,2,12478.716423789512,12469.244351908386,12488.92822514006,4
o2,29,2,12357.388714854864,12346.197756333735,12368.467663995676,4
o2,30,2,12449.184365878209,12440.173252601551,12458.504128575745,4
o2,31,2,12177.866912332296,12168.615066074217,12187.132359699544,4
o2,32,2,12438.749072415989,12427.742501385947,12448.700041110515,4
o2,33,2,12283.824281796195,12273.012060661338,12293.31499429667,4
o2,34,2,12413.129482692832,12403.46683896884,12423.476412971158,4
o2,35,2,12377.627707428055,12366.62638141442,12387.85964394877,4
o2,36,2,12399.46131699004,12390.290392148214,12410.30207166698,4
o2,37,2,12318.943834638696,12309.943740271568,12329.443607518599,4
o2,38,2,12293.166042256536,12283.716836958874,12303.357512618517,4
o2,39,2,12427.711416719396,12417.766089069808,12437.53118907713,4
o2,40,2,12438.396366894442,12428.956822300266,12448.136764509196,4
o2,41,2,12571.332176353999,12560.582043498318,12581.510810320675,4
o2,42,2,12458.529134135755,12447.238546506971,12468.910976685149,4
o2,43,2,12395.952520349001,12386.205719421094,12407.142271410246,4
o2,44,2,12471.324080591748,12461.363708361176,12481.567232950627,4
o2,45,2,12581.134017953616,12572.468356574154,12589.925744163915,4
o2,46,2,12439.439993328526,12429.28582818454,12449.269869801301,4
o2,47,2,12568.5350174431,12558.505335354563,12577.6462628074,4
o2,48,2,12357.966375416963,12346.920292750408,12368.265289230832,4
o2,49,3,12465.979861661388,12455.099822026481,12478.750217543082,4
o2,50,3,12194.13106975208,12184.475286884759,12203.857381506354,4
o2,51,3,12215.17360628672,12205.154699018634,12224.49566422907,4
o2,52,3,11917.116241750628,11905.880100395294,11928.479510668345,4
o2,53,3,11851.16130425198,11841.080441597715,11860.268935912645,4
o2,54,3,11864.466886917795,11852.783147460043,11875.166977933728,4
o2,55,3,11764.481665290967,11755.263593067946,11774.459875413042,4
o2,56,3,11974.832584088326,11965.32081917056,11983.847804646133,4
o2,57,3,11846.83919348115,11837.66534856273,11857.613162154928,4
o2,58,3,11624.008696684348,11614.819223986753,11634.188331864523,4
o2,59,3,11750.808892561308,11740.917046618959,11760.84681436022,4
o2,60,3,11686.040149443968,11676.710301985151,11696.092394310903,4
o2,61,3,11717.026654595169,11708.706552476942,11725.709303842523,4
o2,62,3,11566.909671841331,11557.287115507128,11577.539107567873,4
o2,63,3,11563.419542590533,11553.117431751152,11572.987747472356,4
o2,64,3,11685.349043730825,11674.349555605644,11695.481644632662,4
o2,65,3,11681.789690725507,11671.843138470622,11691.989317017706,4
o2,66,3,11449.27062314128,11438.707693016866,11457.286791407032,4
o2,67,3,11271.27971051565,11259.116179194862,11283.758296660244,4
o2,68,3,11220.176188389338,11210.647135945159,11230.658783526178,4
o2,69,3,11334.370079090035,11324.66493149961,11343.635749275301,4
o2,70,3,11573.911808427358,11564.618296443505,11583.748646983262,4
o2,71,3,11520.709719929306,11510.694490244887,11531.323409751354,4
o2,72,3,11510.339899104749,11500.76483658758,11519.773331328473,4
o2,73,4,11386.562729084479,11376.730096576699,11396.060009905586,4
o2,74,4,11404.108625263609,11393.938009005453,11413.709879159152,4
o2,75,4,11337.212512529766,11327.576254526135,11347.381224514502,4
o2,76,4,11272.908740802657,11263.078081359334,11282.282708555267,4
o2,77,4,11146.01019438815,11135.21968133719,11157.083015634456,4
o2,78,4,11011.216125335599,11002.096030739007,11020.36644114504,4
o2,79,4,11051.228265050708,11042.477801357962,11061.290499774012,4
o2,80,4,11106.25172556702,11096.291746812962,11116.12488489337,4
o2,81,4,11159.69730324054,11150.211374654795,11169.582132763822,4
o2,82,4,11370.116765292818,11360.265683722111,11379.558113642657,4
o2,83,4,11380.76267120435,11370.980813188933,11390.01147595569,4
o2,84,4,11333.804153631409,11322.88693377518,11342.938383458566,4
o2,85,4,11327.645299285114,11317.567527674559,11339.07927140392,4
o2,86,4,11222.971044590937,11214.387495055476,11232.856388358554,4
o2,87,4,11299.651427983854,11290.120516574574,11309.313568173837,4
o2,88,4,11283.810797267914,11275.01556404051,11294.323078191976,4
o2,89,4,11353.330462372545,11343.654455847756,11363.143835970624,4
o2,90,4,11533.895636939302,11524.78328703729,11542.357608054877,4
o2,91,4,11464.382939829788,11455.34760282607,11473.994250173311,4
o2,92,4,11397.274605162245,11386.495158468115,11407.22533349122,4
o2,93,4,11699.114857476132,11688.345136933267,11709.020747571947,4
o2,94,4,11614.598232718683,11603.914494383953,11625.703731874204,4
o2,95,4,11604.987005055385,11595.19664729938,11613.651213962128,4
o2,96,4,11605.308300691275,11595.66354114888,11614.00801768823,4
o2,97,5,11378.68397372702,11368.878210368748,11389.382282776807,4
o2,98,5,11175.876408795259,11166.879758760033,11186.278143834601,4
o2,99,5,11340.561627456798,11330.522249450521,11349.369577593228,4
o2,100,5,11273.356616821688,11263.130602392886,11282.783630087246,4
o2,101,5,11200.021932224314,11190.21351407403,11210.388626212358,4
o2,102,5,11314.567868754333,11304.232462916338,11324.165564249679,4
o2,103,5,11140.212698199557,11131.518025610407,11149.948804392887,4
o2,104,5,11374.848444653511,11365.975366031902,11385.402567796154,4
o2,105,5,11317.938978843089,11308.824658903603,11327.903277843317,4
o2,106,5,11444.992982294083,11433.949112916736,11455.806125304742,4
o2,107,5,11457.747026252717,11448.746834457099,11467.457570529576,4
o2,108,5,11593.642741296662,11582.83511089467,11604.28196770129,4
o2,109,5,11465.341683563256,11454.364879942315,11476.525426506385,4
o2,110,5,11520.403846729969,11509.9080005947,11530.209137144795,4
o2,111,5,11570.14570936839,11559.977094938182,11579.473750761963,4
o2,112,5,11488.49165148802,11478.125582572837,11498.446946625314,4
o2,113,5,11567.879227742143,11556.787114114768,11577.93820865694,4
o2,114,5,11648.463845773334,11639.351766322781,11657.84410374919,4
o2,115,5,11567.08025592611,11558.272267478946,11575.452690754202,4
o2,116,5,11536.830783166242,11526.985904905874,11547.460742655352,4
o2,117,5,11713.324202036769,11703.777345522729,11723.626171745529,4
o2,118,5,11668.250452338196,11658.801738343462,11677.613493716646,4
o2,119,5,11503.627190527757,11492.058126860598,11513.845151912905,4
o2,120,5,11537.13506470013,11527.204748448628,11546.80001932181,4
o2,121,6,11461.264249652082,11451.738497100454,11470.309371312638,4
o2,122,6,11509.462330225788,11499.427280483746,11519.137957972353,4
o2,123,6,11567.267365612512,11558.418901142491,11577.461918071975,4
o2,124,6,11443.277096234822,11434.827890641152,11453.29201163492,4
o2,125,6,11471.659329964965,11462.069721879456,11481.384396162432,4
o2,126,6,11432.375869456773,11422.021386521146,11443.1967092079,4
o2,127,6,11298.750636274457,11288.878656250683,11309.299896617245,4
o2,128,6,11453.401919914852,11443.700042410941,11463.409413680929,4
o2,129,6,11648.416224928618,11638.903940934919,11658.83016876891,4
o2,130,6,11484.75372432216,11474.564380289221,11494.163462800228,4
o2,131,6,11570.319150406809,11559.987184374857,11579.717995811321,4
o2,132,6,11739.846388802704,11729.60932409687,11749.5580336305,4
o2,133,6,11902.702291490135,11892.188434268404,11912.806466246222,4
o2,134,6,11864.749865978694,11853.757624990307,11873.528896486407,4
o2,135,6,11882.162115028275,11872.968353972294,11891.847895494408,4
o2,136,6,12065.764321453635,12056.626404001832,12075.047456703729,4
o2,137,6,12018.882922228942,12008.299237042906,12029.594340677031,4
o2,138,6,12008.669295019052,11998.76565080123,12018.071701372635,4
o2,139,6,12147.910911438175,12137.602216064122,12158.364338939755,4
o2,140,6,12133.70188254261,12124.184203105859,12142.671346261483,4
o2,141,6,12151.246349825557,12141.620041522743,12160.833633334403,4
o2,142,6,12124.111750281018,12113.559200818974,12133.293783979174,4
o2,143,6,12078.228322734496,12068.383201119865,12088.460365765035,4
o2,144,6,12081.583295224264,12072.732460861165,12090.189113649549,4
o2,145,7,12118.254122764743,12108.844234554708,12127.544572747887,4
o2,146,7,11919.507683692042,11908.419002105515,11929.895514749713,4
o2,147,7,11872.812605470692,11863.331136169183,11881.191052171378,4
o2,148,7,11789.740366612863,11780.207638978718,11799.26307052219,4
o2,149,7,11876.051080043628,11866.945374313851,11884.878852807351,4
o2,150,7,11817.873116125364,11808.296389062258,11827.696264172606,4
o2,151,7,11673.515382189544,11664.971378197311,11683.124520810501,4
o2,152,7,11886.601114519908,11875.770657011366,11896.081776836634,4
o2,153,7,11871.669801855056,11861.286973632737,11882.643269280974,4
o2,154,7,11930.46808326507,11920.861913476234,11940.11009152542,4
o2,155,7,11962.278568758431,11952.833160901107,11971.67887934617,4
o2,156,7,12137.789222473777,12128.52353602824,12148.679994268561,4
o2,157,7,11955.609137816487,11945.385196194333,11964.772930962665,4
o2,158,7,12186.478507096825,12177.369739209998,12196.027445115798,4
o2,159,7,12154.321245057283,12145.471992504255,12163.465518962585,4
o2,160,7,12125.267442201133,12116.168404271612,12134.429211316356,4
o2,161,7,12068.944923864106,12060.306629025632,12078.55115884183,4
o2,162,7,12082.516917496294,12072.529213073347,12091.378703582335,4
o2,163,7,12173.426007680504,12164.065665669905,12183.825436964558,4
o2,164,7,11988.803791165374,11978.832219708667,11998.754876891395,4
o2,165,7,12046.4655748689,12036.88576785252,12055.891040203987,4
o2,166,7,11980.04653974875,11970.984837201506,11989.611178737568,4
o2,167,7,11972.403172705963,11964.186493233838,11983.178749634448,4
o2,168,7,11807.456552484125,11796.17717112846,11817.619221876223,4
o2,169,8,11618.791663460543,11608.627085089167,11629.198054652463,4
o2,170,8,11509.793372693617,11500.108203411542,11519.333568149366,4
o2,171,8,11642.777249578288,11632.444112473488,11652.9391392614,4
o2,172,8,11358.565475023082,11348.178264005315,11367.842911454607,4
o2,173,8,11475.86278368091,11463.908888253893,11486.294170444144,4
o2,174,8,11289.061366162043,11279.42033990248,11298.816292869014,4
o2,175,8,11426.924828349103,11415.102502298576,11437.680833257627,4
o2,176,8,11360.590565466597,11350.479469127142,11369.651507880688,4
o2,177,8,11445.328051218734,11434.962844152433,11455.54465411937,4
o2,178,8,11486.514327037507,11476.739246773392,11496.356765822808,4
o2,179,8,11429.517313371125,11419.832771322715,11439.67894850689,4
o2,180,8,11474.469159512057,11464.043717261122,11485.02071339904,4
o2,181,8,11716.153920738238,11705.821053471283,11726.696136169716,4
o2,182,8,11807.064747829321,11798.048713399721,11817.287772962614,4
o2,183,8,11824.7256362099,11815.293671388898,11834.021265286694,4
o2,184,8,11766.662834207733,11755.804562343052,11776.340473761806,4
o2,185,8,11873.19361125887,11863.10887756446,11882.966303856207,4
o2,186,8,11980.451965878632,11972.033742074414,11988.883757211153,4
o2,187,8,11942.148878799802,11933.414750804135,11951.879499806433,4
o2,188,8,11992.131246886664,11982.42076702301,12002.234585687673,4
o2,189,8,12141.07544969286,12130.971450833598,12151.039202029246,4
o2,190,8,12153.576272334769,12143.379759029174,12164.107039007162,4
o2,191,8,12223.438368686433,12213.532449844093,12232.362721519938,4
o2,192,8,12043.492640329307,12032.216719144764,12054.38526112849,4
o2,193,9,11860.392843600432,11851.42076155712,11869.692949734128,4
o2,194,9,11782.603349755791,11773.145432224628,11793.611137966753,4
o2,195,9,11701.374586510425,11691.440298466354,11709.531511959034,4
o2,196,9,11792.387350104633,11783.621225546209,11801.581903098038,4
o2,197,9,11747.959361436679,11738.384436277362,11757.19507121731,4
o2,198,9,11718.998576649268,11708.29602207583,11729.891428144974,4
o2,199,9,11631.516557540257,11620.90377245056,11641.290247093284,4
o2,200,9,11705.99722854784,11697.138250495398,11716.226892725865,4
o2,201,9,11752.97554772088,11741.38096159626,11762.772268717985,4
o2,202,9,11771.328712985365,11761.623551304066,11781.04707310209,4
o2,203,9,11590.213626603398,11580.941080540553,11600.554748286659,4
o2,204,9,11635.25476890945,11624.602637446014,11645.439154940928,4
o2,205,9,11609.495241326233,11598.998715716214,11619.825147044066,4
o2,206,9,11840.995692101042,11830.681877588497,11849.67762133002,4
o2,207,9,11871.06499160296,11861.228911210279,11879.91184222846,4
o2,208,9,11718.953289843204,11709.200288852708,11728.514136935797,4
o2,209,9,11826.525569639265,11817.190964215912,11836.801515682002,4
o2,210,9,12021.479646720067,12011.562380939322,12031.023492319937,4
o2,211,9,12152.99448483352,12141.551380284012,12164.022740224338,4
o2,212,9,12224.031190763979,12214.91411566173,12232.957787177747,4
o2,213,9,12267.951971129401,12258.59994542873,12277.24773539071,4
o2,214,9,12115.46154103551,12105.14950613712,12125.022183190511,4
o2,215,9,12351.281820472112,12341.40594318941,12360.82335818667,4
o2,216,9,12398.24804120479,12389.006430694715,12407.388868166829,4
o2,217,10,12059.189470705636,12049.619615840393,12069.325625699898,4
o2,218,10,11877.720828135394,11867.106921819417,11888.405830461892,4
o2,219,10,11749.090311681688,11739.641877392445,11758.413324273282,4
o2,220,10,11789.59952887844,11779.189209239588,11798.729727456564,4
o2,221,10,11794.52336354147,11784.80783807717,11804.14439240103,4
o2,222,10,11783.811837958307,11773.448193417607,11793.633680490548,4
o2,223,10,11879.478985344438,11870.291979642341,11889.17298997954,4
o2,224,10,12016.484494649165,12006.845256184844,12026.574989733208,4
o2,225,10,11884.93675843903,11874.605903952537,11894.75210777805,4
o2,226,10,11902.351628721364,11890.40828447152,11913.656283612392,4
o2,227,10,11933.815231634366,11923.62202841905,11944.532493227549,4
o2,228,10,11910.80159509792,11901.554560543389,11920.779152436075,4
o2,229,10,12000.71359983204,11990.430273467053,12011.791918702325,4
o2,230,10,11884.980625617909,11875.487411873164,11895.742177792585,4
o2,231,10,11748.420468175313,11738.921245009564,11758.763163634341,4
o2,232,10,12003.925396591312,11994.89116853016,12016.270326613145,4
o2,233,10,12007.161385107796,11996.017068859921,12017.450292256994,4
o2,234,10,11984.078868542869,11973.409149181496,11993.762276846894,4
o2,235,10,12290.023395199356,12279.655776096155,12299.914482686527,4
o2,236,10,12277.855916959517,12267.32084460868,12287.925049913247,4
o2,237,10,12336.887890933012,12328.004655510247,12346.62204195597,4
o2,238,10,12273.426580206276,12264.076905344464,12282.383918607164,4
o2,239,10,12324.43763668854,12314.54007119613,12335.061442732196,4
o2,240,10,12268.855264318683,12259.909692711028,12278.870061886417,4
o2,241,11,12020.505048735093,12010.414936438194,12029.691827811339,4
o2,242,11,12030.680619631397,12021.86938081592,12039.588873112616,4
o2,243,11,11800.341153940217,11789.704502357527,11809.188370336691,4
o2,244,11,11767.000162229077,11758.729819116857,11776.122310273478,4
o2,245,11,11670.988895697219,11663.221319505132,11681.232052821015,4
o2,246,11,11695.343560155106,11684.865698004929,11707.063311902486,4
o2,247,11,11596.495060533522,11584.99427595803,11607.94941741024,4
o2,248,11,11736.042272367256,11726.776186016896,11744.859710909122,4
o2,249,11,11651.758957116916,11642.188140881799,11661.84021933213,4
o2,250,11,11904.190236979797,11893.970774847523,11913.232993910417,4
o2,251,11,11815.935828847105,11806.640199010268,11825.008574422876,4
o2,252,11,12008.786737388516,11998.32596811965,12018.349768446942,4
o2,253,11,12017.417904198302,12008.555614695539,12028.17699164306,4
o2,254,11,11961.084742389288,11952.97652395245,11970.34341683211,4
o2,255,11,12228.061545507,12217.269421915538,12238.587495582451,4
o2,256,11,12194.546368303903,12185.229249651713,12204.405668494079,4
o2,257,11,12106.529034236695,12096.833539490173,12115.833216733823,4
o2,258,11,12136.410925382123,12126.74665351263,12147.182197864044,4
o2,259,11,12091.061982022207,12081.563316151627,12100.375105015994,4
o2,260,11,12223.713674689876,12213.486436592379,12234.005667133271,4
o2,261,11,12179.47291345174,12170.146391406137,12188.731595421134,4
o2,262,11,12170.08463920117,12158.695399402246,12180.569694091864,4
o2,263,11,12148.442994576893,12138.739052275467,12158.275386735946,4
o2,264,11,12276.529724673768,12266.139393673675,12287.15358196141,4
o2,265,12,12173.548251132936,12164.584176114431,12183.75467283143,4
o2,266,12,12156.971257302095,12146.916567095,12166.034491571834,4
o2,267,12,12208.34227258182,12197.26968752155,12219.218707812375,4
o2,268,12,12249.950108241268,12239.679554748249,12258.527195689807,4
o2,269,12,11962.576452140784,11952.373920965669,11973.375087903794,4
o2,270,12,11916.860054962122,11907.527974387143,11927.062058575126,4
o2,271,12,11910.358507848461,11899.770321418395,11920.093164839811,4
o2,272,12,11949.54046386753,11940.614463120412,11960.047686480948,4
o2,273,12,11842.809867813026,11831.67606556491,11852.856558758029,4
o2,274,12,11779.055030429989,11769.490892998965,11787.423036890814,4
o2,275,12,11909.801874525587,11900.540246138482,11919.598357769639,4
o2,276,12,11926.012471588652,11916.656329405156,11936.601967925564,4
o2,277,12,11721.229524373095,11710.569003073755,11731.533506453927,4
o2,278,12,11956.89599733988,11947.588659493926,11965.772424118775,4
o2,279,12,12097.711746314935,12088.212330156044,12108.415854958568,4
o2,280,12,12059.170435112635,12049.12286175626,12069.499109038767,4
o2,281,12,11973.391190606973,11963.986590875937,11984.5746450991,4
o2,282,12,11845.026869266023,11834.42057164831,11855.921445589953,4
o2,283,12,11971.539262253074,11961.677201251352,11980.324010492024,4
o2,284,12,11995.282109768847,11985.410225661748,12004.194298074879,4
o2,285,12,11927.951706187683,11916.580440753072,11939.72297210952,4
o2,286,12,11941.12284198078,11931.942110332358,11951.405378009278,4
o2,287,12,11870.776759468456,11861.917989022655,11880.344640800611,4
o2,288,12,11580.416813809574,11571.206078966763,11591.05272314447,4
o2,289,13,11620.719433220467,11610.167759409655,11630.168890262466,4
o2,290,13,11466.206910726174,11457.176746943722,11475.268322004267,4
o2,291,13,11618.778645855324,11608.263085362138,11630.33609155242,4
o2,292,13,11510.605269859996,11502.73964347565,11518.824640735085,4
o2,293,13,11375.642244024748,11365.702436172302,11385.572488588725,4
o2,294,13,11638.648766040697,11627.781625691441,11648.094833713349,4
o2,295,13,11678.360997821324,11667.603858381986,11688.997257552906,4
o2,296,13,11723.711006908263,11713.707061364115,11734.613100474211,4
o2,297,13,11782.39749063152,11771.73108127848,11793.070126008613,4
o2,298,13,11842.78582483557,11832.95042120645,11852.494460578226,4
o2,299,13,11934.346171725323,11924.213025174833,11944.72618519804,4
o2,300,13,11966.567980216669,11955.81611374207,11977.062039189006,4
o2,301,13,11880.218749124948,11869.287694742034,11889.77067733177,4
o2,302,13,12145.174374415437,12134.347564612448,12154.438073366317,4
o2,303,13,12080.979927238057,12071.272991710497,12092.03718435356,4
o2,304,13,12005.821648202858,11994.33175627239,12016.932422993856,4
o2,305,13,12132.819560433749,12124.07712332919,12142.494627900847,4
o2,306,13,12222.45258694073,12214.03989827092,12232.584385971477,4
o2,307,13,12338.771923912776,12329.871079596232,12349.014188047173,4
o2,308,13,12451.054979891267,12441.199798190417,12460.098800830521,4
o2,309,13,12353.727026517117,12343.951614096037,12362.86322459931,4
o2,310,13,12499.209616768896,12488.398227866624,12510.750937278684,4
o2,311,13,12347.484262607471,12336.866281488106,12355.758026544268,4
o2,312,13,12196.25519569362,12187.483521594093,12204.824144734752,4
o2,313,14,12129.581771796535,12119.263408253384,12140.220864875946,4
o2,314,14,11880.184103526291,11871.701198138997,11889.496070967329,4
o2,315,14,11619.764319773785,11608.946319447736,11630.208739270838,4
o2,316,14,11540.072179792596,11529.89946737982,11549.976695077125,4
o2,317,14,11527.603419627565,11516.583768000184,11537.567881124744,4
o2,318,14,11665.46754506136,11655.681057194519,11675.560735326331,4
o2,319,14,11476.493164579471,11467.270711242307,11486.050043263087,4
o2,320,14,11344.211480338668,11335.103586978388,11352.574804161372,4
o2,321,14,11293.421031304175,11282.785089509125,11303.882951581389,4
o2,322,14,11218.51044255451,11209.138715923902,11228.373965378329,4
o2,323,14,10946.388412472686,10937.372667370384,10956.434882991942,4
o2,324,14,10978.790720957013,10969.77594264198,10988.57668436797,4
o2,325,14,11094.13662171654,11083.724662145083,11104.953432638133,4
o2,326,14,11131.8861260847,11122.107028919903,11143.65044677301,4
o2,327,14,11124.78165784916,11114.53265126643,11135.276125083568,4
o2,328,14,11226.371609909867,11215.740862069777,11237.428944097781,4
o2,329,14,11316.200982475671,11305.571272316129,11326.416900794364,4
o2,330,14,11509.557950543891,11500.878263084809,11519.318286803824,4
o2,331,14,11661.35734305733,11650.361128904546,11671.714895935846,4
o2,332,14,11886.211030631117,11874.960482629045,11897.074328080807,4
o2,333,14,11870.782765724383,11860.28799777208,11880.994369429929,4
o2,334,14,11749.620777090862,11740.255916458362,11760.092325344138,4
o2,335,14,11894.546134618631,11883.533158253065,11906.002650155977,4
o2,336,14,11676.908920796377,11665.259860278773,11687.350883544052,4
o2,337,15,11766.971888312724,11756.982525794605,11777.297267952987,4
o2,338,15,11780.230258414005,11769.301050098873,11790.31219354022,4
o2,339,15,11796.044182945185,11786.108252484712,11806.002266314057,4
o2,340,15,11688.288533919984,11678.906168332007,11697.536366736465,4
o2,341,15,11727.008484142141,11717.797284002303,11736.344193573626,4
o2,342,15,11712.36925412193,11702.471684207912,11722.633392458816,4
o2,343,15,11614.827993448218,11605.369332132135,11624.233818427556,4
o2,344,15,11853.192070400986,11842.767868036515,11862.475785991093,4
o2,345,15,11796.549545412865,11786.914744380845,11806.054656849123,4
o2,346,15,11918.679159243602,11907.154153268502,11929.163279834185,4
o2,347,15,11831.823461999858,11822.906505566803,11840.82889984564,4
o2,348,15,11794.360698629243,11785.412596818034,11804.308067714242,4
o2,349,15,11969.748545650486,11960.113026279054,11979.916021688376,4
o2,350,15,11783.701279335006,11773.435322824618,11792.896196111711,4
o2,351,15,11927.132550211052,11915.718800996412,11937.803366326922,4
o2,352,15,11856.416478660276,11845.711431610613,11866.011857483394,4
o2,353,15,11914.6205302797,11905.982911188661,11924.600780834082,4
o2,354,15,12092.839838558397,12082.643591452716,12101.826197961076,4
o2,355,15,12163.517869307303,12153.143766241903,12173.988119055708,4
o2,356,15,12108.397464236083,12098.90897074238,12118.221305015559,4
o2,357,15,12264.211401616874,12253.777479480063,12275.162921349975,4
o2,358,15,12162.681822914965,12152.73272663029,12172.223762728017,4
o2,359,15,12101.237096296738,12092.406208371036,12110.69443943916,4
o2,360,15,12011.648151512834,12002.14561041931,12021.569296553382,4
o2,361,16,11831.530606872428,11821.070077192939,11840.53219746839,4
o2,362,16,11646.1073535738,11636.125371091888,11656.298545794722,4
o2,363,16,11373.89897351489,11363.21258816813,11383.852184413932,4
o2,364,16,11398.51890768343,11387.672693833701,11407.95211030447,4
o2,365,16,11298.307303124613,11288.409829955122,11308.396063822414,4
o2,366,16,11259.700200750369,11248.189177746963,11270.968281487625,4
o2,367,16,11482.816228483991,11473.620363454369,11494.278629171822,4
o2,368,16,11424.940808247815,11415.88914225921,11434.608018280042,4
o2,369,16,11257.611317873638,11249.010079498526,11266.323678448,4
o2,370,16,11497.659627515637,11487.748046518836,11507.734347284415,4
o2,371,16,11450.634114535496,11441.194281270242,11459.514207961616,4
o2,372,16,11624.82217115802,11615.026158178782,11636.009072879953,4
o2,373,16,11570.397000981993,11559.536903249744,11580.53560030274,4
o2,374,16,11791.391485300774,11781.84295530185,11801.781836255137,4
o2,375,16,11737.415065831563,11728.261263570463,11745.634824175293,4
o2,376,16,11956.05549859905,11945.090381328613,11966.621863386841,4
o2,377,16,11897.113045797829,11886.319552103358,11905.73092600673,4
o2,378,16,12045.678764709779,12035.374472642767,12056.209395799415,4
o2,379,16,11992.616769893095,11982.23259599417,12002.327424748715,4
o2,380,16,11801.264668585602,11789.750761193482,11811.719913489183,4
o2,381,16,11699.757869292062,11688.997630781449,11709.515684738511,4
o2,382,16,11656.9502572005,11646.868943350197,11667.21050292819,4
o2,383,16,11556.894836438558,11545.90196780196,11567.551343430303,4
o2,384,16,11337.241126293497,11327.612130171681,11347.040896653873,4
o2,385,17,10984.382086112724,10975.193375438437,10994.428000265721,4
o2,386,17,11114.003205606234,11103.76031503228,11124.57067632397,4
o2,387,17,10708.45627324627,10697.318108653788,10717.902841474654,4
o2,388,17,10736.886138327507,10726.908814235321,10746.947781099765,4
o2,389,17,10593.839716329352,10583.874694940265,10603.476803149804,4
o2,390,17,10531.415141274436,10521.133973972283,10541.159585164762,4
o2,391,17,10714.144957255761,10704.624617020612,10724.641298400482,4
o2,392,17,10570.436198940188,10561.440962634928,10580.400898684826,4
o2,393,17,10603.987959235194,10594.045852635943,10613.538980439134,4
o2,394,17,10599.884091631415,10589.638744626729,10608.8185026073,4
o2,395,17,10749.995007790661,10740.423372206338,10759.93707440114,4
o2,396,17,10626.582237683746,10617.320692130292,10636.04478883469,4
o2,397,17,10742.511954356913,10733.11473715313,10752.202722142216,4
o2,398,17,10791.167902891142,10780.589971323512,10800.824419324876,4
o2,399,17,10779.864100766714,10770.092835072885,10791.052704563592,4
o2,400,17,10860.691137642545,10850.529673740715,10870.767876340595,4
o2,401,17,10942.479363804845,10933.17471646999,10951.840113183696,4
o2,402,17,10943.420514591624,10932.968634269928,10954.147678424239,4
o2,403,17,10993.50233705081,10985.758949982024,11001.811198255913,4
o2,404,17,11051.104288162802,11042.272450241739,11059.896646001205,4
o2,405,17,11111.848860552507,11102.252555023408,11122.07356286556,4
o2,406,17,11000.05403633152,10988.79200455432,11009.227790857343,4
o2,407,17,11032.994963357502,11023.361359037293,11042.063938439158,4
o2,408,17,10899.84103898127,10890.519295348251,10909.398334685893,4
o2,409,18,10832.005720936539,10821.560337944768,10843.105067642759,4
o2,410,18,10681.476800115699,10672.268404583338,10690.985760089123,4
o2,411,18,10634.128175978276,10625.407560273416,10644.392244949757,4
o2,412,18,10569.646165969185,10559.487960547678,10580.305578153117,4
o2,413,18,10547.568842813329,10536.8194271634,10558.364190880904,4
